pid,gtin,gln,targetMarketCountryCode,isDeleted,last_modified_date
11209,00058336003332,0058336000010,CA,0         ,2014-02-28 16:50:27.7730000
11222,00058336003356,0058336000010,CA,0         ,2014-02-28 16:50:28.4970000
11223,00058336003370,0058336000010,CA,0         ,2014-02-28 16:50:28.5470000
11231,00058336011146,0058336000010,CA,0         ,2014-02-28 16:50:28.9800000
11232,00058336011382,0058336000010,CA,0         ,2014-02-28 16:50:29.0370000
11183,00058336013355,0058336000010,CA,0         ,2014-02-28 16:50:26.2770000
11184,00058336013362,0058336000010,CA,0         ,2014-02-28 16:50:26.3400000
11185,00058336013379,0058336000010,CA,0         ,2014-02-28 16:50:26.4000000
11186,00058336013386,0058336000010,CA,0         ,2014-02-28 16:50:26.4870000
11187,00058336013393,0058336000010,CA,0         ,2014-02-28 16:50:26.5430000
11188,00058336013409,0058336000010,CA,0         ,2014-02-28 16:50:26.6000000
11193,00058336022104,0058336000010,CA,0         ,2014-02-28 16:50:26.8800000
11194,00058336022203,0058336000010,CA,0         ,2014-02-28 16:50:26.9330000
11199,00058336022302,0058336000010,CA,0         ,2014-02-28 16:50:27.2130000
11200,00058336110122,0058336000010,CA,0         ,2014-02-28 16:50:27.2700000
11205,00058336111020,0058336000010,CA,0         ,2014-02-28 16:50:27.5470000
11206,00058336111105,0058336000010,CA,0         ,2014-02-28 16:50:27.5970000
11207,00058336120138,0058336000010,CA,0         ,2014-02-28 16:50:27.6600000
11212,00058336135101,0058336000010,CA,0         ,2014-02-28 16:50:27.9470000
11213,00058336135408,0058336000010,CA,0         ,2014-02-28 16:50:28.0000000
11218,00058336135507,0058336000010,CA,0         ,2014-02-28 16:50:28.2630000
11219,00058336137006,0058336000010,CA,0         ,2014-02-28 16:50:28.3200000
11229,00058336137013,0058336000010,CA,0         ,2014-02-28 16:50:28.8700000
11230,00058336137020,0058336000010,CA,0         ,2014-02-28 16:50:28.9270000
11237,00058336141102,0058336000010,CA,0         ,2014-02-28 16:50:29.3100000
11238,00058336141119,0058336000010,CA,0         ,2014-02-28 16:50:29.3600000
11244,00058336141409,0058336000010,CA,0         ,2014-02-28 16:50:29.6870000
11245,00058336160103,0058336000010,CA,0         ,2014-02-28 16:50:29.7400000
11248,00058336160110,0058336000010,CA,0         ,2014-02-28 16:50:29.9030000
11249,00058336160141,0058336000010,CA,0         ,2014-02-28 16:50:29.9600000
11252,00058336160158,0058336000010,CA,0         ,2014-02-28 16:50:30.1230000
11253,00058336160202,0058336000010,CA,0         ,2014-02-28 16:50:30.1870000
11256,00058336160219,0058336000010,CA,0         ,2014-02-28 16:50:30.3730000
11257,00058336165016,0058336000010,CA,0         ,2014-02-28 16:50:30.4600000
11260,00058336165214,0058336000010,CA,0         ,2014-02-28 16:50:30.6700000
11261,00058336165221,0058336000010,CA,0         ,2014-02-28 16:50:30.7430000
11264,00058336165306,0058336000010,CA,0         ,2014-02-28 16:50:30.9300000
11189,00058336170003,0058336000010,CA,0         ,2014-02-28 16:50:26.6570000
11190,00058336170010,0058336000010,CA,0         ,2014-02-28 16:50:26.7130000
11195,00058336170034,0058336000010,CA,0         ,2014-02-28 16:50:26.9930000
11196,00058336170058,0058336000010,CA,0         ,2014-02-28 16:50:27.0470000
11201,00058336170065,0058336000010,CA,0         ,2014-02-28 16:50:27.3270000
11202,00058336170072,0058336000010,CA,0         ,2014-02-28 16:50:27.3830000
11210,00058336170096,0058336000010,CA,0         ,2014-02-28 16:50:27.8300000
11211,00058336170102,0058336000010,CA,0         ,2014-02-28 16:50:27.8900000
11216,00058336170119,0058336000010,CA,0         ,2014-02-28 16:50:28.1600000
11217,00058336170126,0058336000010,CA,0         ,2014-02-28 16:50:28.2130000
11220,00058336170706,0058336000010,CA,0         ,2014-02-28 16:50:28.3730000
11221,00058336170713,0058336000010,CA,0         ,2014-02-28 16:50:28.4270000
11224,00058336173028,0058336000010,CA,0         ,2014-02-28 16:50:28.6000000
11225,00058336173035,0058336000010,CA,0         ,2014-02-28 16:50:28.6530000
11226,00058336173042,0058336000010,CA,0         ,2014-02-28 16:50:28.7100000
11233,00058336173059,0058336000010,CA,0         ,2014-02-28 16:50:29.0900000
11234,00058336173066,0058336000010,CA,0         ,2014-02-28 16:50:29.1500000
11239,00058336173073,0058336000010,CA,0         ,2014-02-28 16:50:29.4170000
11240,00058336173080,0058336000010,CA,0         ,2014-02-28 16:50:29.4700000
11241,00058336174001,0058336000010,CA,0         ,2014-02-28 16:50:29.5230000
11246,00058336174018,0058336000010,CA,0         ,2014-02-28 16:50:29.7900000
11247,00058336174025,0058336000010,CA,0         ,2014-02-28 16:50:29.8470000
11250,00058336174032,0058336000010,CA,0         ,2014-02-28 16:50:30.0170000
11251,00058336174049,0058336000010,CA,0         ,2014-02-28 16:50:30.0700000
11254,00058336174056,0058336000010,CA,0         ,2014-02-28 16:50:30.2530000
11255,00058336174063,0058336000010,CA,0         ,2014-02-28 16:50:30.3130000
32924,00058336250002,0058336000010,CA,0         ,2016-06-27 15:23:40.4300000
32878,00058336250101,0058336000010,CA,0         ,2016-06-27 15:23:33.0670000
32879,00058336250408,0058336000010,CA,0         ,2016-06-27 15:23:33.3070000
32880,00058336250606,0058336000010,CA,0         ,2016-06-27 15:23:33.4030000
11258,00058336273506,0058336000010,CA,0         ,2014-02-28 16:50:30.5370000
32881,00058336350009,0058336000010,CA,0         ,2016-06-27 15:23:33.5300000
32936,00058336350306,0058336000010,CA,0         ,2016-06-27 15:23:42.8400000
32882,00058336350405,0058336000010,CA,0         ,2016-06-27 15:23:33.6470000
32925,00058336350504,0058336000010,CA,0         ,2016-06-27 15:23:40.5370000
11259,00058336401206,0058336000010,CA,0         ,2014-02-28 16:50:30.6200000
11262,00058336407215,0058336000010,CA,0         ,2014-02-28 16:50:30.8130000
11263,00058336407222,0058336000010,CA,0         ,2014-02-28 16:50:30.8670000
11265,00058336409004,0058336000010,CA,0         ,2014-02-28 16:50:31.0000000
11266,00058336409103,0058336000010,CA,0         ,2014-02-28 16:50:31.0600000
11269,00058336409202,0058336000010,CA,0         ,2014-02-28 16:50:31.2170000
11270,00058336410109,0058336000010,CA,0         ,2014-02-28 16:50:31.2800000
11273,00058336410307,0058336000010,CA,0         ,2014-02-28 16:50:31.4670000
11191,00058336413711,0058336000010,CA,0         ,2014-02-28 16:50:26.7700000
11192,00058336415005,0058336000010,CA,0         ,2014-02-28 16:50:26.8270000
11197,00058336415104,0058336000010,CA,0         ,2014-02-28 16:50:27.1100000
11198,00058336416804,0058336000010,CA,0         ,2014-02-28 16:50:27.1600000
11203,00058336417405,0058336000010,CA,0         ,2014-02-28 16:50:27.4400000
11204,00058336417504,0058336000010,CA,0         ,2014-02-28 16:50:27.4970000
11214,00058336419003,0058336000010,CA,0         ,2014-02-28 16:50:28.0570000
11215,00058336419102,0058336000010,CA,0         ,2014-02-28 16:50:28.1070000
11227,00058336419201,0058336000010,CA,0         ,2014-02-28 16:50:28.7700000
11228,00058336419300,0058336000010,CA,0         ,2014-02-28 16:50:28.8230000
11235,00058336419409,0058336000010,CA,0         ,2014-02-28 16:50:29.2070000
11236,00058336421006,0058336000010,CA,0         ,2014-02-28 16:50:29.2570000
11242,00058336421105,0058336000010,CA,0         ,2014-02-28 16:50:29.5870000
11243,00058336421303,0058336000010,CA,0         ,2014-02-28 16:50:29.6400000
11267,00058336421402,0058336000010,CA,0         ,2014-02-28 16:50:31.1130000
11268,00058336425608,0058336000010,CA,0         ,2014-02-28 16:50:31.1630000
11271,00058336445606,0058336000010,CA,0         ,2014-02-28 16:50:31.3400000
11272,00058336446009,0058336000010,CA,0         ,2014-02-28 16:50:31.4030000
11274,00058336446108,0058336000010,CA,0         ,2014-02-28 16:50:31.5230000
11275,00058336446207,0058336000010,CA,0         ,2014-02-28 16:50:31.5900000
11276,00058336446306,0058336000010,CA,0         ,2014-02-28 16:50:31.6470000
11277,00058336446405,0058336000010,CA,0         ,2014-02-28 16:50:31.7100000
3637,00058353001007,0058353000017,CA,0         ,2014-02-28 16:23:22.1600000
3638,00058353002004,0058353000017,CA,0         ,2014-02-28 16:23:22.2100000
3639,00058353205009,0058353000017,CA,0         ,2014-02-28 16:23:22.2600000
3640,00058353705004,0058353000017,CA,0         ,2014-02-28 16:23:22.3170000
25876,00058354028478,0058354000016,CA,0         ,2014-02-28 17:50:36.0330000
25877,00058354860238,0058354000016,CA,0         ,2014-02-28 17:50:36.0900000
25878,00058354860245,0058354000016,CA,0         ,2014-02-28 17:50:36.1430000
2858,00058400218570,0807656000015,CA,0         ,2014-02-28 16:20:14.3230000
2859,00058400221488,0807656000015,CA,0         ,2014-02-28 16:20:14.3900000
2897,00058400221495,0807656000015,CA,0         ,2014-02-28 16:20:16.5700000
2898,00058400221501,0807656000015,CA,0         ,2014-02-28 16:20:16.6270000
2834,00058400221525,0807656000015,CA,0         ,2014-02-28 16:20:12.9230000
2835,00058400221532,0807656000015,CA,0         ,2014-02-28 16:20:12.9700000
2838,00058400221556,0807656000015,CA,0         ,2014-02-28 16:20:13.1330000
2839,00058400221594,0807656000015,CA,0         ,2014-02-28 16:20:13.1930000
2842,00058400222225,0807656000015,CA,0         ,2014-02-28 16:20:13.3630000
2843,00058400222423,0807656000015,CA,0         ,2014-02-28 16:20:13.4300000
2848,00058400222430,0807656000015,CA,0         ,2014-02-28 16:20:13.7230000
2849,00058400222539,0807656000015,CA,0         ,2014-02-28 16:20:13.7800000
2854,00058400222614,0807656000015,CA,0         ,2014-02-28 16:20:14.0730000
2855,00058400222669,0807656000015,CA,0         ,2014-02-28 16:20:14.1300000
2862,00058400222676,0807656000015,CA,0         ,2014-02-28 16:20:14.6100000
2863,00058400222683,0807656000015,CA,0         ,2014-02-28 16:20:14.6630000
2866,00058400222706,0807656000015,CA,0         ,2014-02-28 16:20:14.8300000
2867,00058400222737,0807656000015,CA,0         ,2014-02-28 16:20:14.8870000
2870,00058400222744,0807656000015,CA,0         ,2014-02-28 16:20:15.0670000
2871,00058400222850,0807656000015,CA,0         ,2014-02-28 16:20:15.1300000
2874,00058400222867,0807656000015,CA,0         ,2014-02-28 16:20:15.3030000
2875,00058400223024,0807656000015,CA,0         ,2014-02-28 16:20:15.3530000
2878,00058400224014,0807656000015,CA,0         ,2014-02-28 16:20:15.5330000
2879,00058400224021,0807656000015,CA,0         ,2014-02-28 16:20:15.5870000
2880,00058400224540,0807656000015,CA,0         ,2014-02-28 16:20:15.6430000
2881,00058400224717,0807656000015,CA,0         ,2014-02-28 16:20:15.6930000
2884,00058400224724,0807656000015,CA,0         ,2014-02-28 16:20:15.8570000
2885,00058400224748,0807656000015,CA,0         ,2014-02-28 16:20:15.9070000
2886,00058400226681,0807656000015,CA,0         ,2014-02-28 16:20:15.9530000
2887,00058400226704,0807656000015,CA,0         ,2014-02-28 16:20:16.0000000
2888,00058400226988,0807656000015,CA,0         ,2014-02-28 16:20:16.0530000
2889,00058400227312,0807656000015,CA,0         ,2014-02-28 16:20:16.1070000
2890,00058400227381,0807656000015,CA,0         ,2014-02-28 16:20:16.1600000
2891,00058400227411,0807656000015,CA,0         ,2014-02-28 16:20:16.2170000
2892,00058400227480,0807656000015,CA,0         ,2014-02-28 16:20:16.2700000
2899,00058400227497,0807656000015,CA,0         ,2014-02-28 16:20:16.6900000
2836,00058400227640,0807656000015,CA,0         ,2014-02-28 16:20:13.0230000
2837,00058400227671,0807656000015,CA,0         ,2014-02-28 16:20:13.0800000
2840,00058400227701,0807656000015,CA,0         ,2014-02-28 16:20:13.2500000
2841,00058400227732,0807656000015,CA,0         ,2014-02-28 16:20:13.3070000
2846,00058400227893,0807656000015,CA,0         ,2014-02-28 16:20:13.6000000
2847,00058400227909,0807656000015,CA,0         ,2014-02-28 16:20:13.6630000
2852,00058400228234,0807656000015,CA,0         ,2014-02-28 16:20:13.9400000
2853,00058400228333,0807656000015,CA,0         ,2014-02-28 16:20:14.0100000
2860,00058400228340,0807656000015,CA,0         ,2014-02-28 16:20:14.4830000
2861,00058400228579,0807656000015,CA,0         ,2014-02-28 16:20:14.5470000
2864,00058400228586,0807656000015,CA,0         ,2014-02-28 16:20:14.7200000
2865,00058400228593,0807656000015,CA,0         ,2014-02-28 16:20:14.7730000
2876,00058400228609,0807656000015,CA,0         ,2014-02-28 16:20:15.4200000
2877,00058400228616,0807656000015,CA,0         ,2014-02-28 16:20:15.4770000
2893,00058400228685,0807656000015,CA,0         ,2014-02-28 16:20:16.3230000
2894,00058400228715,0807656000015,CA,0         ,2014-02-28 16:20:16.3770000
2900,00058400228722,0807656000015,CA,0         ,2014-02-28 16:20:16.7500000
2901,00058400228739,0807656000015,CA,0         ,2014-02-28 16:20:16.8170000
2902,00058400228814,0807656000015,CA,0         ,2014-02-28 16:20:16.8800000
2903,00058400228821,0807656000015,CA,0         ,2014-02-28 16:20:16.9500000
2904,00058400228838,0807656000015,CA,0         ,2014-02-28 16:20:17.0200000
2905,00058400228845,0807656000015,CA,0         ,2014-02-28 16:20:17.0930000
2906,00058400228852,0807656000015,CA,0         ,2014-02-28 16:20:17.1600000
2907,00058400228869,0807656000015,CA,0         ,2014-02-28 16:20:17.2300000
2908,00058400228876,0807656000015,CA,0         ,2014-02-28 16:20:17.2930000
2909,00058400229521,0807656000015,CA,0         ,2014-02-28 16:20:17.3500000
2910,00058400229590,0807656000015,CA,0         ,2014-02-28 16:20:17.4100000
2911,00058400229606,0807656000015,CA,0         ,2014-02-28 16:20:17.4670000
2912,00058400229637,0807656000015,CA,0         ,2014-02-28 16:20:17.5170000
2913,00058400229644,0807656000015,CA,0         ,2014-02-28 16:20:17.5770000
2914,00058400229651,0807656000015,CA,0         ,2014-02-28 16:20:17.6270000
2915,00058400229668,0807656000015,CA,0         ,2014-02-28 16:20:17.6830000
2844,00058400229699,0807656000015,CA,0         ,2014-02-28 16:20:13.4830000
2845,00058400229811,0807656000015,CA,0         ,2014-02-28 16:20:13.5400000
2850,00058400229828,0807656000015,CA,0         ,2014-02-28 16:20:13.8270000
2851,00058400229835,0807656000015,CA,0         ,2014-02-28 16:20:13.8800000
2856,00058400229842,0807656000015,CA,0         ,2014-02-28 16:20:14.1830000
2857,00058400229859,0807656000015,CA,0         ,2014-02-28 16:20:14.2500000
2868,00058400229866,0807656000015,CA,0         ,2014-02-28 16:20:14.9430000
2869,00058400229873,0807656000015,CA,0         ,2014-02-28 16:20:15.0070000
2872,00058400229880,0807656000015,CA,0         ,2014-02-28 16:20:15.1870000
2873,00058400229897,0807656000015,CA,0         ,2014-02-28 16:20:15.2470000
2882,00058400229903,0807656000015,CA,0         ,2014-02-28 16:20:15.7500000
2883,00058400229910,0807656000015,CA,0         ,2014-02-28 16:20:15.8030000
2895,00058400230015,0807656000015,CA,0         ,2014-02-28 16:20:16.4530000
2896,00058400230411,0807656000015,CA,0         ,2014-02-28 16:20:16.5130000
16360,00058427890018,0058427000011,CA,0         ,2014-02-28 17:10:05.4800000
16361,00058427890094,0058427000011,CA,0         ,2014-02-28 17:10:05.5430000
16362,00058427890100,0058427000011,CA,0         ,2014-02-28 17:10:05.5970000
16363,00058427890162,0058427000011,CA,0         ,2014-02-28 17:10:05.6500000
16364,00058427890179,0058427000011,CA,0         ,2014-02-28 17:10:05.7070000
11947,00058441001087,0068721000013,CA,0         ,2014-02-28 16:53:19.1700000
11948,00058441001131,0068721000013,CA,0         ,2014-02-28 16:53:19.2170000
11955,00058441001148,0068721000013,CA,0         ,2014-02-28 16:53:19.5670000
11956,00058441001315,0068721000013,CA,0         ,2014-02-28 16:53:19.6170000
11984,00058441001384,0068721000013,CA,0         ,2014-02-28 16:53:21.2600000
11985,00058441001445,0068721000013,CA,0         ,2014-02-28 16:53:21.3130000
11992,00058441001988,0068721000013,CA,0         ,2014-02-28 16:53:21.7000000
11993,00058441002022,0068721000013,CA,0         ,2014-02-28 16:53:21.7530000
12008,00058441002411,0068721000013,CA,0         ,2014-02-28 16:53:22.6630000
12009,00058441002435,0068721000013,CA,0         ,2014-02-28 16:53:22.7170000
12018,00058441002459,0068721000013,CA,0         ,2014-02-28 16:53:23.2330000
12019,00058441002596,0068721000013,CA,0         ,2014-02-28 16:53:23.3000000
12032,00058441002909,0068721000013,CA,0         ,2014-02-28 16:53:42.1970000
11938,00058441003364,0068721000013,CA,0         ,2014-02-28 16:53:18.6430000
11939,00058441003388,0068721000013,CA,0         ,2014-02-28 16:53:18.7030000
11940,00058441003401,0068721000013,CA,0         ,2014-02-28 16:53:18.7570000
11943,00058441003425,0068721000013,CA,0         ,2014-02-28 16:53:18.9370000
11944,00058441003432,0068721000013,CA,0         ,2014-02-28 16:53:19.0000000
11945,00058441003562,0068721000013,CA,0         ,2014-02-28 16:53:19.0530000
11946,00058441003579,0068721000013,CA,0         ,2014-02-28 16:53:19.1130000
11949,00058441003586,0068721000013,CA,0         ,2014-02-28 16:53:19.2700000
11950,00058441004200,0068721000013,CA,0         ,2014-02-28 16:53:19.3230000
11953,00058441004217,0068721000013,CA,0         ,2014-02-28 16:53:19.4730000
11954,00058441006303,0068721000013,CA,0         ,2014-02-28 16:53:19.5200000
11970,00058441006310,0068721000013,CA,0         ,2014-02-28 16:53:20.4830000
11971,00058441006327,0068721000013,CA,0         ,2014-02-28 16:53:20.5400000
11982,00058441006334,0068721000013,CA,0         ,2014-02-28 16:53:21.1600000
11983,00058441006341,0068721000013,CA,0         ,2014-02-28 16:53:21.2070000
11994,00058441007980,0068721000013,CA,0         ,2014-02-28 16:53:21.7970000
11995,00058441061302,0068721000013,CA,0         ,2014-02-28 16:53:21.8500000
12004,00058441061319,0068721000013,CA,0         ,2014-02-28 16:53:22.3800000
12005,00058441061326,0068721000013,CA,0         ,2014-02-28 16:53:22.5200000
12010,00058441061333,0068721000013,CA,0         ,2014-02-28 16:53:22.7730000
